location,timestamp,traffic_volume,hour,dayofweek,day,month,lag_1,lag_2,lag_3
Location_1,2023-01-11 03:00:00,265.9305984800717,3,2,11,1,275.51199413330994,194.37201534717838,214.16034779034408
Location_1,2023-01-11 04:00:00,316.16219147938807,4,2,11,1,265.9305984800717,275.51199413330994,194.37201534717838
Location_1,2023-01-11 05:00:00,298.22428772465486,5,2,11,1,316.16219147938807,265.9305984800717,275.51199413330994
Location_1,2023-01-11 06:00:00,296.70080494119037,6,2,11,1,298.22428772465486,316.16219147938807,265.9305984800717
Location_1,2023-01-11 07:00:00,274.35633607156433,7,2,11,1,296.70080494119037,298.22428772465486,316.16219147938807
Location_1,2023-01-11 08:00:00,274.56931986855136,8,2,11,1,274.35633607156433,296.70080494119037,298.22428772465486
Location_1,2023-01-11 09:00:00,282.2660562858474,9,2,11,1,274.56931986855136,274.35633607156433,296.70080494119037
Location_1,2023-01-11 10:00:00,226.22133938902917,10,2,11,1,282.2660562858474,274.56931986855136,274.35633607156433
Location_1,2023-01-11 11:00:00,187.96592706207844,11,2,11,1,226.22133938902917,282.2660562858474,274.56931986855136
Location_1,2023-01-11 12:00:00,184.6775125096471,12,2,11,1,187.96592706207844,226.22133938902917,282.2660562858474
Location_1,2023-01-11 13:00:00,192.8626994606048,13,2,11,1,184.6775125096471,187.96592706207844,226.22133938902917
Location_1,2023-01-11 14:00:00,187.6232879982839,14,2,11,1,192.8626994606048,184.6775125096471,187.96592706207844
Location_1,2023-01-11 15:00:00,117.215952012712,15,2,11,1,187.6232879982839,192.8626994606048,184.6775125096471
Location_1,2023-01-11 16:00:00,83.80913816095644,16,2,11,1,117.215952012712,187.6232879982839,192.8626994606048
Location_1,2023-01-11 17:00:00,98.39067755162057,17,2,11,1,83.80913816095644,117.215952012712,187.6232879982839
Location_1,2023-01-11 18:00:00,105.98002182589099,18,2,11,1,98.39067755162057,83.80913816095644,117.215952012712
Location_1,2023-01-11 19:00:00,117.83575944620239,19,2,11,1,105.98002182589099,98.39067755162057,83.80913816095644
Location_1,2023-01-11 20:00:00,159.89476073532117,20,2,11,1,117.83575944620239,105.98002182589099,98.39067755162057
Location_1,2023-01-11 21:00:00,137.99845312359753,21,2,11,1,159.89476073532117,117.83575944620239,105.98002182589099
Location_1,2023-01-11 22:00:00,188.43120052612076,22,2,11,1,137.99845312359753,159.89476073532117,117.83575944620239
Location_1,2023-01-11 23:00:00,170.72178899752552,23,2,11,1,188.43120052612076,137.99845312359753,159.89476073532117
Location_1,2023-01-12 00:00:00,208.74970162428247,0,3,12,1,170.72178899752552,188.43120052612076,137.99845312359753
Location_1,2023-01-12 01:00:00,222.01666498767253,1,3,12,1,208.74970162428247,170.72178899752552,188.43120052612076
Location_1,2023-01-12 02:00:00,245.52962955970278,2,3,12,1,222.01666498767253,208.74970162428247,170.72178899752552
Location_1,2023-01-12 03:00:00,275.83741477249316,3,3,12,1,245.52962955970278,222.01666498767253,208.74970162428247
Location_1,2023-01-12 04:00:00,292.57427919738575,4,3,12,1,275.83741477249316,245.52962955970278,222.01666498767253
Location_1,2023-01-12 05:00:00,297.22600700312444,5,3,12,1,292.57427919738575,275.83741477249316,245.52962955970278
Location_1,2023-01-12 06:00:00,302.92260140660557,6,3,12,1,297.22600700312444,292.57427919738575,275.83741477249316
Location_1,2023-01-12 07:00:00,333.9362207760671,7,3,12,1,302.92260140660557,297.22600700312444,292.57427919738575
Location_1,2023-01-12 08:00:00,345.6343118253784,8,3,12,1,333.9362207760671,302.92260140660557,297.22600700312444
Location_1,2023-01-12 09:00:00,278.14107867125074,9,3,12,1,345.6343118253784,333.9362207760671,302.92260140660557
Location_1,2023-01-12 10:00:00,262.09848870170794,10,3,12,1,278.14107867125074,345.6343118253784,333.9362207760671
Location_1,2023-01-12 11:00:00,256.2973110985472,11,3,12,1,262.09848870170794,278.14107867125074,345.6343118253784
Location_1,2023-01-12 12:00:00,285.39183843520857,12,3,12,1,256.2973110985472,262.09848870170794,278.14107867125074
Location_1,2023-01-12 13:00:00,198.07146019754478,13,3,12,1,285.39183843520857,256.2973110985472,262.09848870170794
Location_1,2023-01-12 14:00:00,193.19952097914302,14,3,12,1,198.07146019754478,285.39183843520857,256.2973110985472
Location_1,2023-01-12 15:00:00,185.41298697803225,15,3,12,1,193.19952097914302,198.07146019754478,285.39183843520857
Location_1,2023-01-12 16:00:00,146.7316104720933,16,3,12,1,185.41298697803225,193.19952097914302,198.07146019754478
Location_1,2023-01-12 17:00:00,150.05432318329233,17,3,12,1,146.7316104720933,185.41298697803225,193.19952097914302
Location_1,2023-01-12 18:00:00,141.86720968932636,18,3,12,1,150.05432318329233,146.7316104720933,185.41298697803225
Location_1,2023-01-12 19:00:00,155.60370273178037,19,3,12,1,141.86720968932636,150.05432318329233,146.7316104720933
Location_1,2023-01-12 20:00:00,125.6867848862575,20,3,12,1,155.60370273178037,141.86720968932636,150.05432318329233
Location_1,2023-01-12 21:00:00,168.5296378998486,21,3,12,1,125.6867848862575,155.60370273178037,141.86720968932636
Location_1,2023-01-12 22:00:00,196.835461806497,22,3,12,1,168.5296378998486,125.6867848862575,155.60370273178037
Location_1,2023-01-12 23:00:00,222.72346955609052,23,3,12,1,196.835461806497,168.5296378998486,125.6867848862575
Location_1,2023-01-13 00:00:00,264.2304446916017,0,4,13,1,222.72346955609052,196.835461806497,168.5296378998486
Location_1,2023-01-13 01:00:00,278.2793683180628,1,4,13,1,264.2304446916017,222.72346955609052,196.835461806497
Location_1,2023-01-13 02:00:00,272.34540545265963,2,4,13,1,278.2793683180628,264.2304446916017,222.72346955609052
Location_1,2023-01-13 03:00:00,330.20816441856914,3,4,13,1,272.34540545265963,278.2793683180628,264.2304446916017
Location_1,2023-01-13 04:00:00,318.3565071548267,4,4,13,1,330.20816441856914,272.34540545265963,278.2793683180628
Location_1,2023-01-13 05:00:00,334.04281656663244,5,4,13,1,318.3565071548267,330.20816441856914,272.34540545265963
Location_1,2023-01-13 06:00:00,345.0461205995493,6,4,13,1,334.04281656663244,318.3565071548267,330.20816441856914
Location_1,2023-01-13 07:00:00,349.69610447920263,7,4,13,1,345.0461205995493,334.04281656663244,318.3565071548267
Location_1,2023-01-13 08:00:00,312.5591823739668,8,4,13,1,349.69610447920263,345.0461205995493,334.04281656663244
Location_1,2023-01-13 09:00:00,352.1332384351331,9,4,13,1,312.5591823739668,349.69610447920263,345.0461205995493
Location_1,2023-01-13 10:00:00,287.18521305808946,10,4,13,1,352.1332384351331,312.5591823739668,349.69610447920263
Location_1,2023-01-13 11:00:00,319.74549428226743,11,4,13,1,287.18521305808946,352.1332384351331,312.5591823739668
Location_1,2023-01-13 12:00:00,241.0132820605715,12,4,13,1,319.74549428226743,287.18521305808946,352.1332384351331
Location_1,2023-01-13 13:00:00,265.3244299046701,13,4,13,1,241.0132820605715,319.74549428226743,287.18521305808946
Location_1,2023-01-13 14:00:00,216.31102286425048,14,4,13,1,265.3244299046701,241.0132820605715,319.74549428226743
Location_1,2023-01-13 15:00:00,163.08953392082657,15,4,13,1,216.31102286425048,265.3244299046701,241.0132820605715
Location_1,2023-01-13 16:00:00,162.41333579749744,16,4,13,1,163.08953392082657,216.31102286425048,265.3244299046701
Location_1,2023-01-13 17:00:00,201.93076647299617,17,4,13,1,162.41333579749744,163.08953392082657,216.31102286425048
Location_1,2023-01-13 18:00:00,182.47383204128715,18,4,13,1,201.93076647299617,162.41333579749744,163.08953392082657
Location_1,2023-01-13 19:00:00,176.94817726250383,19,4,13,1,182.47383204128715,201.93076647299617,162.41333579749744
Location_1,2023-01-13 20:00:00,145.50286091721688,20,4,13,1,176.94817726250383,182.47383204128715,201.93076647299617
Location_1,2023-01-13 21:00:00,236.01907500420492,21,4,13,1,145.50286091721688,176.94817726250383,182.47383204128715
Location_1,2023-01-13 22:00:00,268.2302256680852,22,4,13,1,236.01907500420492,145.50286091721688,176.94817726250383
Location_1,2023-01-13 23:00:00,290.44513986995884,23,4,13,1,268.2302256680852,236.01907500420492,145.50286091721688
Location_1,2023-01-14 00:00:00,271.5582816353213,0,5,14,1,290.44513986995884,268.2302256680852,236.01907500420492
Location_1,2023-01-14 01:00:00,319.3137870613441,1,5,14,1,271.5582816353213,290.44513986995884,268.2302256680852
Location_1,2023-01-14 02:00:00,347.2899721429514,2,5,14,1,319.3137870613441,271.5582816353213,290.44513986995884
Location_1,2023-01-14 03:00:00,328.7721343079059,3,5,14,1,347.2899721429514,319.3137870613441,271.5582816353213
Location_1,2023-01-14 04:00:00,380.63363392072523,4,5,14,1,328.7721343079059,347.2899721429514,319.3137870613441
Location_1,2023-01-14 05:00:00,409.9711192612147,5,5,14,1,380.63363392072523,328.7721343079059,347.2899721429514
Location_1,2023-01-14 06:00:00,408.42495021821486,6,5,14,1,409.9711192612147,380.63363392072523,328.7721343079059
Location_1,2023-01-14 07:00:00,368.2451873159821,7,5,14,1,408.42495021821486,409.9711192612147,380.63363392072523
Location_1,2023-01-14 08:00:00,364.26879842956265,8,5,14,1,368.2451873159821,408.42495021821486,409.9711192612147
Location_1,2023-01-14 09:00:00,382.64735554723774,9,5,14,1,364.26879842956265,368.2451873159821,408.42495021821486
Location_1,2023-01-14 10:00:00,359.51790212624576,10,5,14,1,382.64735554723774,364.26879842956265,368.2451873159821
Location_1,2023-01-14 11:00:00,277.75454560108307,11,5,14,1,359.51790212624576,382.64735554723774,364.26879842956265
Location_1,2023-01-14 12:00:00,248.37574628445032,12,5,14,1,277.75454560108307,359.51790212624576,382.64735554723774
Location_1,2023-01-14 13:00:00,271.0997227267792,13,5,14,1,248.37574628445032,277.75454560108307,359.51790212624576
Location_1,2023-01-14 14:00:00,237.09813660145196,14,5,14,1,271.0997227267792,248.37574628445032,277.75454560108307
Location_1,2023-01-14 15:00:00,222.72263857282508,15,5,14,1,237.09813660145196,271.0997227267792,248.37574628445032
Location_1,2023-01-14 16:00:00,204.9797909786443,16,5,14,1,222.72263857282508,237.09813660145196,271.0997227267792
Location_1,2023-01-14 17:00:00,223.59802137257668,17,5,14,1,204.9797909786443,222.72263857282508,237.09813660145196
Location_1,2023-01-14 18:00:00,202.82593487091756,18,5,14,1,223.59802137257668,204.9797909786443,222.72263857282508
Location_1,2023-01-14 19:00:00,209.9673459291802,19,5,14,1,202.82593487091756,223.59802137257668,204.9797909786443
Location_1,2023-01-14 20:00:00,187.85267184663834,20,5,14,1,209.9673459291802,202.82593487091756,223.59802137257668
Location_1,2023-01-14 21:00:00,163.30995206520748,21,5,14,1,187.85267184663834,209.9673459291802,202.82593487091756
Location_1,2023-01-14 22:00:00,275.0543357478177,22,5,14,1,163.30995206520748,187.85267184663834,209.9673459291802
Location_1,2023-01-14 23:00:00,320.11670683635884,23,5,14,1,275.0543357478177,163.30995206520748,187.85267184663834
Location_2,2023-01-01 03:00:00,267.8629128995362,3,6,1,1,265.7075933456117,257.19452595056777,237.48662121919276
Location_2,2023-01-01 04:00:00,294.5457313687169,4,6,1,1,267.8629128995362,265.7075933456117,257.19452595056777
Location_2,2023-01-01 05:00:00,290.45503076585004,5,6,1,1,294.5457313687169,267.8629128995362,265.7075933456117
Location_2,2023-01-01 06:00:00,317.8690806108591,6,6,1,1,290.45503076585004,294.5457313687169,267.8629128995362
Location_2,2023-01-01 07:00:00,297.8802719981213,7,6,1,1,317.8690806108591,290.45503076585004,294.5457313687169
Location_2,2023-01-01 08:00:00,279.5821399162445,8,6,1,1,297.8802719981213,317.8690806108591,290.45503076585004
Location_2,2023-01-01 09:00:00,274.7226171287701,9,6,1,1,279.5821399162445,297.8802719981213,317.8690806108591
Location_2,2023-01-01 10:00:00,269.64976055346926,10,6,1,1,274.7226171287701,279.5821399162445,297.8802719981213
Location_2,2023-01-01 11:00:00,235.93099994823027,11,6,1,1,269.64976055346926,274.7226171287701,279.5821399162445
Location_2,2023-01-01 12:00:00,211.73906696768216,12,6,1,1,235.93099994823027,269.64976055346926,274.7226171287701
Location_2,2023-01-01 13:00:00,207.6301831400607,13,6,1,1,211.73906696768216,235.93099994823027,269.64976055346926
Location_2,2023-01-01 14:00:00,188.63245722466127,14,6,1,1,207.6301831400607,211.73906696768216,235.93099994823027
Location_2,2023-01-01 15:00:00,160.72986793485603,15,6,1,1,188.63245722466127,207.6301831400607,211.73906696768216
Location_2,2023-01-01 16:00:00,148.41936049099198,16,6,1,1,160.72986793485603,188.63245722466127,207.6301831400607
Location_2,2023-01-01 17:00:00,150.69151188100028,17,6,1,1,148.41936049099198,160.72986793485603,188.63245722466127
Location_2,2023-01-01 18:00:00,121.6987143430258,18,6,1,1,150.69151188100028,148.41936049099198,160.72986793485603
Location_2,2023-01-01 19:00:00,123.99911331103438,19,6,1,1,121.6987143430258,150.69151188100028,148.41936049099198
Location_2,2023-01-01 20:00:00,141.117688278879,20,6,1,1,123.99911331103438,121.6987143430258,150.69151188100028
Location_2,2023-01-01 21:00:00,159.8855456088911,21,6,1,1,141.117688278879,123.99911331103438,121.6987143430258
Location_2,2023-01-01 22:00:00,182.57235903238458,22,6,1,1,159.8855456088911,141.117688278879,123.99911331103438
Location_2,2023-01-01 23:00:00,217.54208869841017,23,6,1,1,182.57235903238458,159.8855456088911,141.117688278879
Location_2,2023-01-02 00:00:00,226.72903874330257,0,0,2,1,217.54208869841017,182.57235903238458,159.8855456088911
Location_2,2023-01-02 01:00:00,229.8043488241405,1,0,2,1,226.72903874330257,217.54208869841017,182.57235903238458
Location_2,2023-01-02 02:00:00,249.1171158462967,2,0,2,1,229.8043488241405,226.72903874330257,217.54208869841017
Location_2,2023-01-02 03:00:00,248.71888793526563,3,0,2,1,249.1171158462967,229.8043488241405,226.72903874330257
Location_2,2023-01-02 04:00:00,274.536531020533,4,0,2,1,248.71888793526563,249.1171158462967,229.8043488241405
Location_2,2023-01-02 05:00:00,276.7789593607594,5,0,2,1,274.536531020533,248.71888793526563,249.1171158462967
Location_2,2023-01-02 06:00:00,287.3929042036062,6,0,2,1,276.7789593607594,274.536531020533,248.71888793526563
Location_2,2023-01-02 07:00:00,266.03234938012406,7,0,2,1,287.3929042036062,276.7789593607594,274.536531020533
Location_2,2023-01-02 08:00:00,277.5949566300062,8,0,2,1,266.03234938012406,287.3929042036062,276.7789593607594
Location_2,2023-01-02 09:00:00,279.5883512021132,9,0,2,1,277.5949566300062,266.03234938012406,287.3929042036062
Location_2,2023-01-02 10:00:00,237.5475423710702,10,0,2,1,279.5883512021132,277.5949566300062,266.03234938012406
Location_2,2023-01-02 11:00:00,225.6113893175914,11,0,2,1,237.5475423710702,279.5883512021132,277.5949566300062
Location_2,2023-01-02 12:00:00,208.94598416434889,12,0,2,1,225.6113893175914,237.5475423710702,279.5883512021132
Location_2,2023-01-02 13:00:00,171.29584247173455,13,0,2,1,208.94598416434889,225.6113893175914,237.5475423710702
Location_2,2023-01-02 14:00:00,161.069811838213,14,0,2,1,171.29584247173455,208.94598416434889,225.6113893175914
Location_2,2023-01-02 15:00:00,140.70593921363144,15,0,2,1,161.069811838213,171.29584247173455,208.94598416434889
Location_2,2023-01-02 16:00:00,128.50648956660908,16,0,2,1,140.70593921363144,161.069811838213,171.29584247173455
Location_2,2023-01-02 17:00:00,106.26075386992814,17,0,2,1,128.50648956660908,140.70593921363144,161.069811838213
Location_2,2023-01-02 18:00:00,114.37255464873593,18,0,2,1,106.26075386992814,128.50648956660908,140.70593921363144
Location_2,2023-01-02 19:00:00,122.73834584646126,19,0,2,1,114.37255464873593,106.26075386992814,128.50648956660908
Location_2,2023-01-02 20:00:00,143.39970859458313,20,0,2,1,122.73834584646126,114.37255464873593,106.26075386992814
Location_2,2023-01-02 21:00:00,146.58615109439177,21,0,2,1,143.39970859458313,122.73834584646126,114.37255464873593
Location_2,2023-01-02 22:00:00,179.06476723948091,22,0,2,1,146.58615109439177,143.39970859458313,122.73834584646126
Location_2,2023-01-02 23:00:00,151.6014285441192,23,0,2,1,179.06476723948091,146.58615109439177,143.39970859458313
Location_2,2023-01-03 00:00:00,194.80347818781433,0,1,3,1,151.6014285441192,179.06476723948091,146.58615109439177
Location_2,2023-01-03 01:00:00,202.62192220111865,1,1,3,1,194.80347818781433,151.6014285441192,179.06476723948091
Location_2,2023-01-03 02:00:00,250.08430795729421,2,1,3,1,202.62192220111865,194.80347818781433,151.6014285441192
Location_2,2023-01-03 03:00:00,218.9033770784829,3,1,3,1,250.08430795729421,202.62192220111865,194.80347818781433
Location_2,2023-01-03 04:00:00,229.17119976054647,4,1,3,1,218.9033770784829,250.08430795729421,202.62192220111865
Location_2,2023-01-03 05:00:00,239.10369766306985,5,1,3,1,229.17119976054647,218.9033770784829,250.08430795729421
Location_2,2023-01-03 06:00:00,217.22920290402374,6,1,3,1,239.10369766306985,229.17119976054647,218.9033770784829
Location_2,2023-01-03 07:00:00,237.6626785940453,7,1,3,1,217.22920290402374,239.10369766306985,229.17119976054647
Location_2,2023-01-03 08:00:00,225.27911423200118,8,1,3,1,237.6626785940453,217.22920290402374,239.10369766306985
Location_2,2023-01-03 09:00:00,225.80888201703328,9,1,3,1,225.27911423200118,237.6626785940453,217.22920290402374
Location_2,2023-01-03 10:00:00,211.78852862539532,10,1,3,1,225.80888201703328,225.27911423200118,237.6626785940453
Location_2,2023-01-03 11:00:00,215.62287713208013,11,1,3,1,211.78852862539532,225.80888201703328,225.27911423200118
Location_2,2023-01-03 12:00:00,180.75382986979628,12,1,3,1,215.62287713208013,211.78852862539532,225.80888201703328
Location_2,2023-01-03 13:00:00,136.77389537757136,13,1,3,1,180.75382986979628,215.62287713208013,211.78852862539532
Location_2,2023-01-03 14:00:00,112.49753296021011,14,1,3,1,136.77389537757136,180.75382986979628,215.62287713208013
Location_2,2023-01-03 15:00:00,116.86699835163265,15,1,3,1,112.49753296021011,136.77389537757136,180.75382986979628
Location_2,2023-01-03 16:00:00,76.25855343613557,16,1,3,1,116.86699835163265,112.49753296021011,136.77389537757136
Location_2,2023-01-03 17:00:00,115.62488496348978,17,1,3,1,76.25855343613557,116.86699835163265,112.49753296021011
Location_2,2023-01-03 18:00:00,102.21789350117845,18,1,3,1,115.62488496348978,76.25855343613557,116.86699835163265
Location_2,2023-01-03 19:00:00,78.88345165890587,19,1,3,1,102.21789350117845,115.62488496348978,76.25855343613557
Location_2,2023-01-03 20:00:00,66.7453510461934,20,1,3,1,78.88345165890587,102.21789350117845,115.62488496348978
Location_2,2023-01-03 21:00:00,124.66322514646177,21,1,3,1,66.7453510461934,78.88345165890587,102.21789350117845
Location_2,2023-01-03 22:00:00,117.3500290083513,22,1,3,1,124.66322514646177,66.7453510461934,78.88345165890587
Location_2,2023-01-03 23:00:00,155.54817556102972,23,1,3,1,117.3500290083513,124.66322514646177,66.7453510461934
Location_2,2023-01-04 00:00:00,131.52788260603361,0,2,4,1,155.54817556102972,117.3500290083513,124.66322514646177
Location_2,2023-01-04 01:00:00,165.7303813558349,1,2,4,1,131.52788260603361,155.54817556102972,117.3500290083513
Location_2,2023-01-04 02:00:00,192.70650178723653,2,2,4,1,165.7303813558349,131.52788260603361,155.54817556102972
Location_2,2023-01-04 03:00:00,208.58665384368354,3,2,4,1,192.70650178723653,165.7303813558349,131.52788260603361
Location_2,2023-01-04 04:00:00,212.6651689012594,4,2,4,1,208.58665384368354,192.70650178723653,165.7303813558349
Location_2,2023-01-04 05:00:00,236.17250037066654,5,2,4,1,212.6651689012594,208.58665384368354,192.70650178723653
Location_2,2023-01-04 06:00:00,212.72490881047528,6,2,4,1,236.17250037066654,212.6651689012594,208.58665384368354
Location_2,2023-01-04 07:00:00,223.9086686427806,7,2,4,1,212.72490881047528,236.17250037066654,212.6651689012594
Location_2,2023-01-04 08:00:00,220.07085289308344,8,2,4,1,223.9086686427806,212.72490881047528,236.17250037066654
Location_2,2023-01-04 09:00:00,213.79852167192746,9,2,4,1,220.07085289308344,223.9086686427806,212.72490881047528
Location_2,2023-01-04 10:00:00,200.92280185406656,10,2,4,1,213.79852167192746,220.07085289308344,223.9086686427806
Location_2,2023-01-04 11:00:00,154.60226084989696,11,2,4,1,200.92280185406656,213.79852167192746,220.07085289308344
Location_2,2023-01-04 12:00:00,128.6814646048186,12,2,4,1,154.60226084989696,200.92280185406656,213.79852167192746
Location_2,2023-01-04 13:00:00,151.77701348310683,13,2,4,1,128.6814646048186,154.60226084989696,200.92280185406656
Location_2,2023-01-04 14:00:00,119.15742868920506,14,2,4,1,151.77701348310683,128.6814646048186,154.60226084989696
Location_2,2023-01-04 15:00:00,87.12182529821973,15,2,4,1,119.15742868920506,151.77701348310683,128.6814646048186
Location_2,2023-01-04 16:00:00,110.18400794377023,16,2,4,1,87.12182529821973,119.15742868920506,151.77701348310683
Location_2,2023-01-04 17:00:00,81.01036566041738,17,2,4,1,110.18400794377023,87.12182529821973,119.15742868920506
Location_2,2023-01-04 18:00:00,94.87805653486086,18,2,4,1,81.01036566041738,110.18400794377023,87.12182529821973
Location_2,2023-01-04 19:00:00,80.91073672047985,19,2,4,1,94.87805653486086,81.01036566041738,110.18400794377023
Location_2,2023-01-04 20:00:00,119.19367115071542,20,2,4,1,80.91073672047985,94.87805653486086,81.01036566041738
Location_2,2023-01-04 21:00:00,127.07349888324102,21,2,4,1,119.19367115071542,80.91073672047985,94.87805653486086
Location_2,2023-01-04 22:00:00,112.84254249463804,22,2,4,1,127.07349888324102,119.19367115071542,80.91073672047985
Location_2,2023-01-04 23:00:00,150.26826530365537,23,2,4,1,112.84254249463804,127.07349888324102,119.19367115071542
Location_2,2023-01-05 00:00:00,165.57289745340225,0,3,5,1,150.26826530365537,112.84254249463804,127.07349888324102
Location_2,2023-01-05 01:00:00,196.8770621491079,1,3,5,1,165.57289745340225,150.26826530365537,112.84254249463804
Location_2,2023-01-05 02:00:00,180.42419805537367,2,3,5,1,196.8770621491079,165.57289745340225,150.26826530365537
Location_2,2023-01-05 03:00:00,221.9925779914789,3,3,5,1,180.42419805537367,196.8770621491079,165.57289745340225
Location_2,2023-01-05 04:00:00,240.5089094637232,4,3,5,1,221.9925779914789,180.42419805537367,196.8770621491079
Location_2,2023-01-05 05:00:00,206.10280697320437,5,3,5,1,240.5089094637232,221.9925779914789,180.42419805537367
Location_2,2023-01-05 06:00:00,218.30487427369508,6,3,5,1,206.10280697320437,240.5089094637232,221.9925779914789
Location_2,2023-01-05 07:00:00,203.61110821648845,7,3,5,1,218.30487427369508,206.10280697320437,240.5089094637232
Location_2,2023-01-05 08:00:00,223.86697567452677,8,3,5,1,203.61110821648845,218.30487427369508,206.10280697320437
Location_2,2023-01-05 09:00:00,227.77669997318753,9,3,5,1,223.86697567452677,203.61110821648845,218.30487427369508
Location_2,2023-01-05 10:00:00,224.98926315656496,10,3,5,1,227.77669997318753,223.86697567452677,203.61110821648845
Location_2,2023-01-05 11:00:00,186.00956646160375,11,3,5,1,224.98926315656496,227.77669997318753,223.86697567452677
Location_2,2023-01-05 12:00:00,191.0623438220521,12,3,5,1,186.00956646160375,224.98926315656496,227.77669997318753
Location_2,2023-01-05 13:00:00,126.78704335554926,13,3,5,1,191.0623438220521,186.00956646160375,224.98926315656496
Location_2,2023-01-05 14:00:00,104.70242471538413,14,3,5,1,126.78704335554926,191.0623438220521,186.00956646160375
Location_2,2023-01-05 15:00:00,115.1983406990112,15,3,5,1,104.70242471538413,126.78704335554926,191.0623438220521
Location_2,2023-01-05 16:00:00,111.01986413626024,16,3,5,1,115.1983406990112,104.70242471538413,126.78704335554926
Location_2,2023-01-05 17:00:00,98.33646915662435,17,3,5,1,111.01986413626024,115.1983406990112,104.70242471538413
Location_2,2023-01-05 18:00:00,66.08729799292666,18,3,5,1,98.33646915662435,111.01986413626024,115.1983406990112
Location_2,2023-01-05 19:00:00,100.0391156772862,19,3,5,1,66.08729799292666,98.33646915662435,111.01986413626024
Location_2,2023-01-05 20:00:00,90.47117397878577,20,3,5,1,100.0391156772862,66.08729799292666,98.33646915662435
Location_2,2023-01-05 21:00:00,133.88830301774252,21,3,5,1,90.47117397878577,100.0391156772862,66.08729799292666
Location_2,2023-01-05 22:00:00,146.3715967130575,22,3,5,1,133.88830301774252,90.47117397878577,100.0391156772862
Location_2,2023-01-05 23:00:00,146.20845610613662,23,3,5,1,146.3715967130575,133.88830301774252,90.47117397878577
Location_2,2023-01-06 00:00:00,173.73342736614194,0,4,6,1,146.20845610613662,146.3715967130575,133.88830301774252
Location_2,2023-01-06 01:00:00,186.50556082288855,1,4,6,1,173.73342736614194,146.20845610613662,146.3715967130575
Location_2,2023-01-06 02:00:00,221.38367160675304,2,4,6,1,186.50556082288855,173.73342736614194,146.20845610613662
Location_2,2023-01-06 03:00:00,254.0036285498705,3,4,6,1,221.38367160675304,186.50556082288855,173.73342736614194
Location_2,2023-01-06 04:00:00,237.9951512270329,4,4,6,1,254.0036285498705,221.38367160675304,186.50556082288855
Location_2,2023-01-06 05:00:00,269.65100445134004,5,4,6,1,237.9951512270329,254.0036285498705,221.38367160675304
Location_2,2023-01-06 06:00:00,257.9400842007389,6,4,6,1,269.65100445134004,237.9951512270329,254.0036285498705
Location_2,2023-01-06 07:00:00,252.77956113008204,7,4,6,1,257.9400842007389,269.65100445134004,237.9951512270329
Location_2,2023-01-06 08:00:00,257.03081277259236,8,4,6,1,252.77956113008204,257.9400842007389,269.65100445134004
Location_2,2023-01-06 09:00:00,232.2590821613289,9,4,6,1,257.03081277259236,252.77956113008204,257.9400842007389
Location_2,2023-01-06 10:00:00,225.24813667341755,10,4,6,1,232.2590821613289,257.03081277259236,252.77956113008204
Location_2,2023-01-06 11:00:00,198.5271445326323,11,4,6,1,225.24813667341755,232.2590821613289,257.03081277259236
Location_2,2023-01-06 12:00:00,228.31961751066942,12,4,6,1,198.5271445326323,225.24813667341755,232.2590821613289
Location_2,2023-01-06 13:00:00,180.70088227607476,13,4,6,1,228.31961751066942,198.5271445326323,225.24813667341755
Location_2,2023-01-06 14:00:00,152.5648689061272,14,4,6,1,180.70088227607476,228.31961751066942,198.5271445326323
Location_2,2023-01-06 15:00:00,152.06298362727892,15,4,6,1,152.5648689061272,180.70088227607476,228.31961751066942
Location_2,2023-01-06 16:00:00,136.35764188300533,16,4,6,1,152.06298362727892,152.5648689061272,180.70088227607476
Location_2,2023-01-06 17:00:00,128.42679621327608,17,4,6,1,136.35764188300533,152.06298362727892,152.5648689061272
Location_2,2023-01-06 18:00:00,139.82291592712727,18,4,6,1,128.42679621327608,136.35764188300533,152.06298362727892
Location_2,2023-01-06 19:00:00,145.85996226912619,19,4,6,1,139.82291592712727,128.42679621327608,136.35764188300533
Location_2,2023-01-06 20:00:00,135.11845186870235,20,4,6,1,145.85996226912619,139.82291592712727,128.42679621327608
Location_2,2023-01-06 21:00:00,147.7246662796057,21,4,6,1,135.11845186870235,145.85996226912619,139.82291592712727
Location_2,2023-01-06 22:00:00,169.2253764097124,22,4,6,1,147.7246662796057,135.11845186870235,145.85996226912619
Location_2,2023-01-06 23:00:00,157.9057179200204,23,4,6,1,169.2253764097124,147.7246662796057,135.11845186870235
Location_2,2023-01-07 00:00:00,190.66170832521377,0,5,7,1,157.9057179200204,169.2253764097124,147.7246662796057
Location_2,2023-01-07 01:00:00,255.23365792151642,1,5,7,1,190.66170832521377,157.9057179200204,169.2253764097124
Location_2,2023-01-07 02:00:00,278.8500732805141,2,5,7,1,255.23365792151642,190.66170832521377,157.9057179200204
Location_2,2023-01-07 03:00:00,266.8248252540093,3,5,7,1,278.8500732805141,255.23365792151642,190.66170832521377
Location_2,2023-01-07 04:00:00,292.4375676555983,4,5,7,1,266.8248252540093,278.8500732805141,255.23365792151642
Location_2,2023-01-07 05:00:00,296.9442906265581,5,5,7,1,292.4375676555983,266.8248252540093,278.8500732805141
Location_2,2023-01-07 06:00:00,342.50858462230474,6,5,7,1,296.9442906265581,292.4375676555983,266.8248252540093
